state,parliament_seat,dun_seat,polling_district,code,polling_centre,latitude,longitude
Sarawak,P.206 TANJONG MANIS,N.41 KUALA RAJANG,SARI,206/41/04,SEKOLAH KEBANGSAAN BUKIT KINYAU,111.37,2.13
Sarawak,P.206 TANJONG MANIS,N.41 KUALA RAJANG,SARI,206/41/04,SEKOLAH KEBANGSAAN SG. SENTEBU,,
Sarawak,P.206 TANJONG MANIS,N.41 KUALA RAJANG,SARI,206/41/04,SEKOLAH KEBANGSAAN ST. ANDREW,111.4397667,2.089066667
Sarawak,P.206 TANJONG MANIS,N.41 KUALA RAJANG,SEBERANG,206/41/05,SEKOLAH KEBANGSAAN MUARA PAYANG,111.524441,2.195055
Sarawak,P.206 TANJONG MANIS,N.41 KUALA RAJANG,SEBERANG,206/41/05,SEKOLAH KEBANGSAAN ABANG HAJI MATAHIR,111.5184667,2.127916667
Sarawak,P.206 TANJONG MANIS,N.41 KUALA RAJANG,SEBERANG,206/41/05,SEKOLAH KEBANGSAAN AGAMA SARIKEI,111.50875,2.129233333
Sarawak,P.206 TANJONG MANIS,N.41 KUALA RAJANG,NANGA LEPA,206/41/06,RH. GABRIEL NG. LEPA,,
Sarawak,P.206 TANJONG MANIS,N.42 SEMOP,PALOH,206/42/01,SEKOLAH KEBANGSAAN SEBAKO,,
Sarawak,P.206 TANJONG MANIS,N.42 SEMOP,PALOH,206/42/01,PUSAT KOMUNITI KPG. SEDI,,
Sarawak,P.206 TANJONG MANIS,N.42 SEMOP,PALOH,206/42/01,SEKOLAH KEBANGSAAN ORANG KAYA MUDA,111.44,2.54
Sarawak,P.206 TANJONG MANIS,N.42 SEMOP,PALOH,206/42/01,DEWAN SERBAGUNA; BERANGAN,6.1631808,102.1818541
Sarawak,P.206 TANJONG MANIS,N.42 SEMOP,PALOH,206/42/01,TADIKA KEMAS KPG. KEDANG,,
Sarawak,P.206 TANJONG MANIS,N.42 SEMOP,MUPONG,206/42/02,SEKOLAH KEBANGSAAN MUPONG,111.7,2.18
Sarawak,P.206 TANJONG MANIS,N.42 SEMOP,MUPONG,206/42/02,SEKOLAH KEBANGSAAN MUPONG ULIN,111.62,2.15
Sarawak,P.206 TANJONG MANIS,N.42 SEMOP,SEMOP,206/42/03,SEKOLAH KEBANGSAAN KG. SERDENG,,
Sarawak,P.206 TANJONG MANIS,N.42 SEMOP,SEMOP,206/42/03,SEKOLAH KEBANGSAAN TELOK GELAM,111.46458,2.337291
Sarawak,P.206 TANJONG MANIS,N.42 SEMOP,SEMOP,206/42/03,SEKOLAH KEBANGSAAN BAKERKONG,111.418877,2.35779
Sarawak,P.206 TANJONG MANIS,N.42 SEMOP,SEMOP,206/42/03,SEKOLAH KEBANGSAAN SEMOP,111.400165,2.413489
Sarawak,P.206 TANJONG MANIS,N.42 SEMOP,SAAI,206/42/04,SEKOLAH KEBANGSAAN KG. KUT,,
Sarawak,P.206 TANJONG MANIS,N.42 SEMOP,SAAI,206/42/04,SEKOLAH KEBANGSAAN MOHAMAD REDEH SAAI,111.376739,2.49426
Sarawak,P.206 TANJONG MANIS,N.42 SEMOP,TEKAJONG,206/42/05,SEKOLAH KEBANGSAAN KG. PENIBONG,,
Sarawak,P.206 TANJONG MANIS,N.42 SEMOP,TEKAJONG,206/42/05,SEKOLAH KEBANGSAAN KG. BETANAK,,
Sarawak,P.206 TANJONG MANIS,N.42 SEMOP,TEKAJONG,206/42/05,SEKOLAH KEBANGSAAN SALAH KECHIL,111.2981421,2.66560814
Sarawak,P.206 TANJONG MANIS,N.42 SEMOP,TEKAJONG,206/42/05,SEKOLAH KEBANGSAAN KG. PENIPAH,,
Sarawak,P.206 TANJONG MANIS,N.42 SEMOP,TEKAJONG,206/42/05,SEKOLAH KEBANGSAAN KG. TEKAJONG,,
Sarawak,P.206 TANJONG MANIS,N.42 SEMOP,BRUIT,206/42/06,SEKOLAH KEBANGSAAN KG. BRUIT,,
Sarawak,P.206 TANJONG MANIS,N.42 SEMOP,BUNUT,206/42/07,SEKOLAH KEBANGSAAN SG. SELIDAP,,
Sarawak,P.206 TANJONG MANIS,N.42 SEMOP,BUNUT,206/42/07,SEKOLAH JENIS KEBANGSAAN (CINA) MING SHING,111.63467,2.1976
Sarawak,P.206 TANJONG MANIS,N.42 SEMOP,BUNUT,206/42/07,SEKOLAH KEBANGSAAN SG. SIAN,,
Sarawak,P.206 TANJONG MANIS,N.42 SEMOP,BUNUT,206/42/07,SEKOLAH KEBANGSAAN TANJUNG BUNDUNG,111.63333,2.21257
Sarawak,P.206 TANJONG MANIS,N.42 SEMOP,BINTANGOR,206/42/08,SEKOLAH KEBANGSAAN ABANG AMIN,111.6666667,2.1666667
Sarawak,P.207 IGAN,N.43 DARO,SEMAH,207/43/01,RH. MAGERAT AK. RENTAP; SG. STUBAH,,
Sarawak,P.207 IGAN,N.43 DARO,SEMAH,207/43/01,SEKOLAH KEBANGSAAN NANGA SEMAH,111.52,2.36
Sarawak,P.207 IGAN,N.43 DARO,SEMAH,207/43/01,SEKOLAH KEBANGSAAN SABENA,111.502132,2.342182
Sarawak,P.207 IGAN,N.43 DARO,SEMAH,207/43/01,SEKOLAH KEBANGSAAN KPG. PENASU DARO,,
Sarawak,P.207 IGAN,N.43 DARO,TEBAANG,207/43/02,SEKOLAH KEBANGSAAN CAMPORAN,111.431389,2.513056
Sarawak,P.207 IGAN,N.43 DARO,TEBAANG,207/43/02,SEKOLAH KEBANGSAAN KG. TEBAANG,,
Sarawak,P.207 IGAN,N.43 DARO,DARO,207/43/03,SEKOLAH KEBANGSAAN NANGAR,111.46,2.59
Sarawak,P.207 IGAN,N.43 DARO,DARO,207/43/03,SEKOLAH KEBANGSAAN HIJRAH BADONG,111.432095,2.515747
Sarawak,P.207 IGAN,N.43 DARO,DARO,207/43/03,TADIKA KIE MING DARO,,
Sarawak,P.207 IGAN,N.43 DARO,LEMANG PEH,207/43/04,SEKOLAH KEBANGSAAN ULU DARO,111.45,2.566667
Sarawak,P.207 IGAN,N.43 DARO,LEMANG PEH,207/43/04,SEKOLAH KEBANGSAAN KG. PANGTRAY,,
Sarawak,P.207 IGAN,N.43 DARO,LASSA,207/43/05,SEKOLAH KEBANGSAAN SG. LENGAN,,
Sarawak,P.207 IGAN,N.43 DARO,LASSA,207/43/05,SEKOLAH KEBANGSAAN SINGAT,111.60735,2.344594
Sarawak,P.207 IGAN,N.43 DARO,LASSA,207/43/05,SEKOLAH KEBANGSAAN KG. SAWAI,,
Sarawak,P.207 IGAN,N.43 DARO,LASSA,207/43/05,SEKOLAH KEBANGSAAN SUNGEI PASSIN,111.720657,2.626357
Sarawak,P.207 IGAN,N.43 DARO,LASSA,207/43/05,SEKOLAH KEBANGSAAN BATANG LASSA,111.588263,2.440372
Sarawak,P.207 IGAN,N.43 DARO,LEBAAN,207/43/06,SEKOLAH KEBANGSAAN BUKIT PAPIT,111.66471,2.26509
Sarawak,P.207 IGAN,N.44 JEMORENG,KUALA MATU,207/44/01,SEKOLAH KEBANGSAAN BRUAN MAPAL,111.310902,2.429139
Sarawak,P.207 IGAN,N.44 JEMORENG,KUALA MATU,207/44/01,SEKOLAH KEBANGSAAN KUALA MATU,111.468916,2.711623
Sarawak,P.207 IGAN,N.44 JEMORENG,KUALA MATU,207/44/01,SEKOLAH KEBANGSAAN KG. PERGAU,,
Sarawak,P.207 IGAN,N.44 JEMORENG,SOK,207/44/02,SEKOLAH KEBANGSAAN SOK,111.5297699,2.6643021
Sarawak,P.207 IGAN,N.44 JEMORENG,MATU,207/44/03,PERPUSTAKAAN MAJLIS DAERAH MATU-DARO; MATU,,
Sarawak,P.207 IGAN,N.44 JEMORENG,SEKAAN BESAR,207/44/04,BANGUNAN PUSAT SUMBER JKKK KAMPUNG TRENG,,
Sarawak,P.207 IGAN,N.44 JEMORENG,SEKAAN BESAR,207/44/04,SEKOLAH KEBANGSAAN O K SELAIR,111.54,2.67
Sarawak,P.207 IGAN,N.44 JEMORENG,JEMORENG,207/44/05,SEKOLAH KEBANGSAAN O K SERGUNIM,111.56,2.67
Sarawak,P.207 IGAN,N.44 JEMORENG,BAWANG,207/44/06,SEKOLAH KEBANGSAAN SEKAAN KECHIL,111.516809,2.651179
Sarawak,P.207 IGAN,N.44 JEMORENG,BAWANG,207/44/06,DEWAN KPG. BAWANG,,
Sarawak,P.207 IGAN,N.44 JEMORENG,TIAN,207/44/07,SEKOLAH KEBANGSAAN BAWANG TIAN,111.52,2.64
Sarawak,P.207 IGAN,N.44 JEMORENG,BEKUMAH,207/44/08,SEKOLAH KEBANGSAAN KAMPUNG KEBUAW,111.793399,2.750075
Sarawak,P.207 IGAN,N.44 JEMORENG,ILAS,207/44/09,SEKOLAH KEBANGSAAN SG. ILAS,,
Sarawak,P.207 IGAN,N.44 JEMORENG,IGAN,207/44/10,SEKOLAH KEBANGSAAN KAMPUNG IGAN,111.877367,2.858967
Sarawak,P.208 SARIKEI,N.45 REPOK,BULAT,208/45/01,SEKOLAH KEBANGSAAN SELANGAN,111.5587167,2.089366667
Sarawak,P.208 SARIKEI,N.45 REPOK,BULAT,208/45/01,SEKOLAH JENIS KEBANGSAAN (CINA) SIUNG HUA,111.5377167,2.070566667
Sarawak,P.208 SARIKEI,N.45 REPOK,BULAT,208/45/01,SEKOLAH JENIS KEBANGSAAN (CINA) BULAT,111.536944,2.05032
Sarawak,P.208 SARIKEI,N.45 REPOK,PANTAK,208/45/02,SEKOLAH MENENGAH KEBANGSAAN TINGGI SARIKEI,111.52595,2.089083333
Sarawak,P.208 SARIKEI,N.45 REPOK,REPOK,208/45/03,SEKOLAH MENENGAH KEBANGSAAN BANDAR SARIKEI,111.5257833,2.100683333
Sarawak,P.208 SARIKEI,N.45 REPOK,SARIKEI,208/45/04,SEKOLAH MENENGAH KEBANGSAAN ST. ANTHONY,101.023817,4.026968
Sarawak,P.208 SARIKEI,N.45 REPOK,MERUDU,208/45/05,SEKOLAH JENIS KEBANGSAAN (CINA) SU LOK,111.5037,2.098716667
Sarawak,P.208 SARIKEI,N.45 REPOK,MERUDU,208/45/05,SEKOLAH JENIS KEBANGSAAN (CINA) SU LEE,111.5062167,2.121283333
Sarawak,P.208 SARIKEI,N.45 REPOK,PENINJAU,208/45/06,SEKOLAH JENIS KEBANGSAAN (CINA) SZE LU,111.51,2.06
Sarawak,P.208 SARIKEI,N.45 REPOK,PENINJAU,208/45/06,SEKOLAH JENIS KEBANGSAAN (CINA) TIONG HO,111.5113528,2.0353222
Sarawak,P.208 SARIKEI,N.45 REPOK,PAOH,208/45/07,SEKOLAH MENENGAH KEBANGSAAN SG. PAOH,,
Sarawak,P.208 SARIKEI,N.45 REPOK,PAOH,208/45/07,SEKOLAH JENIS KEBANGSAAN (CINA) ST. MARTIN,,
Sarawak,P.208 SARIKEI,N.45 REPOK,NYELONG PARK,208/45/08,SEKOLAH KEBANGSAAN ST. ANNE,,
Sarawak,P.208 SARIKEI,N.46 MERADONG,NARASIT,208/46/01,SEKOLAH JENIS KEBANGSAAN (CINA) NANG HUA,111.7,2.11
Sarawak,P.208 SARIKEI,N.46 MERADONG,TULAI,208/46/02,SEKOLAH KEBANGSAAN TULAI,111.738124,2.154229
Sarawak,P.208 SARIKEI,N.46 MERADONG,TULAI,208/46/02,SEKOLAH JENIS KEBANGSAAN (CINA) TONG HUA,111.738124,2.154229
Sarawak,P.208 SARIKEI,N.46 MERADONG,KERTONG,208/46/03,SEKOLAH KEBANGSAAN SG. KAWI,,
Sarawak,P.208 SARIKEI,N.46 MERADONG,KERTONG,208/46/03,SEKOLAH JENIS KEBANGSAAN (CINA) KUNG CHENG,111.687012,2.088485
Sarawak,P.208 SARIKEI,N.46 MERADONG,KERTONG,208/46/03,SEKOLAH JENIS KEBANGSAAN (CINA) YONG KWONG,111.681175,2.083681
Sarawak,P.208 SARIKEI,N.46 MERADONG,KELUPU,208/46/04,SEKOLAH KEBANGSAAN GEMUAN,111.71,2.1
Sarawak,P.208 SARIKEI,N.46 MERADONG,KELUPU,208/46/04,SEKOLAH JENIS KEBANGSAAN (CINA) NAN CHIEW,111.68169,2.076991
Sarawak,P.208 SARIKEI,N.46 MERADONG,KELUPU,208/46/04,SEKOLAH JENIS KEBANGSAAN (CINA) MING TEE,111.6632333,2.149966667
Sarawak,P.208 SARIKEI,N.46 MERADONG,BANDAR,208/46/05,SEKOLAH JENIS KEBANGSAAN (CINA) KAI CHUNG,111.64,2.17
Sarawak,P.208 SARIKEI,N.46 MERADONG,BANDAR,208/46/05,SEKOLAH MENENGAH KEBANGSAAN KAI CHUNG,111.64,2.17
Sarawak,P.208 SARIKEI,N.46 MERADONG,BANDAR,208/46/05,SEKOLAH KEBANGSAAN BANDAR BINTANGOR,111.675596,2.073045
Sarawak,P.208 SARIKEI,N.46 MERADONG,MERADONG,208/46/06,SEKOLAH JENIS KEBANGSAAN (CINA) MING CHIANG,111.6235333,2.150166667
Sarawak,P.208 SARIKEI,N.46 MERADONG,KEMANTAN,208/46/07,SEKOLAH JENIS KEBANGSAAN (CINA) MING LU,111.6902333,2.103633333
Sarawak,P.208 SARIKEI,N.46 MERADONG,KEMANTAN,208/46/07,SEKOLAH JENIS KEBANGSAAN (CINA) TUNG KWONG,111.7047,2.1005
Sarawak,P.208 SARIKEI,N.46 MERADONG,MADOR,208/46/08,SEKOLAH KEBANGSAAN SG. MADOR,,
Sarawak,P.208 SARIKEI,N.46 MERADONG,MADOR,208/46/08,TADIKA KEMAS SG. RAYAH,,
Sarawak,P.208 SARIKEI,N.46 MERADONG,MADOR,208/46/08,SEKOLAH JENIS KEBANGSAAN (CINA) KAI SING,111.7066167,2.08405
Sarawak,P.208 SARIKEI,N.46 MERADONG,LEMAYONG,208/46/09,SEKOLAH KEBANGSAAN ULU BINATANG,111.7221167,2.041533333
Sarawak,P.208 SARIKEI,N.46 MERADONG,LEMAYONG,208/46/09,SEKOLAH KEBANGSAAN ULU STRAS,111.64687,2.00956
Sarawak,P.208 SARIKEI,N.46 MERADONG,LEMAYONG,208/46/09,SEKOLAH KEBANGSAAN NANGA STRAS,111.6896167,2.061516667
Sarawak,P.208 SARIKEI,N.46 MERADONG,LEMAYONG,208/46/09,SEKOLAH JENIS KEBANGSAAN (CINA) MIN DAIK,111.68,2.08
Sarawak,P.208 SARIKEI,N.46 MERADONG,SELEMAS,208/46/10,BALAI RAYA KPG. SELEMAS,,
Sarawak,P.208 SARIKEI,N.46 MERADONG,SELEMAS,208/46/10,TADIKA METHODIST BINTANGOR TOWN,,
Sarawak,P.208 SARIKEI,N.46 MERADONG,SELIDAP,208/46/11,RH. REGINA SG. SELIDAP,,
Sarawak,P.208 SARIKEI,N.46 MERADONG,SELIDAP,208/46/11,SEKOLAH KEBANGSAAN TANAH PUTIH,111.553014,2.15871
Sarawak,P.208 SARIKEI,N.46 MERADONG,SELIDAP,208/46/11,SEKOLAH JENIS KEBANGSAAN (CINA) SU TAK,111.55,2.05
Sarawak,P.208 SARIKEI,N.46 MERADONG,SELIDAP,208/46/11,SEKOLAH JENIS KEBANGSAAN (CINA) SU MING,111.55,2.13
Sarawak,P.208 SARIKEI,N.46 MERADONG,NYELONG,208/46/12,SEKOLAH KEBANGSAAN SG. PETAI,,
Sarawak,P.208 SARIKEI,N.46 MERADONG,NYELONG,208/46/12,SEKOLAH KEBANGSAAN RENTAP,111.619291,2.01581
Sarawak,P.208 SARIKEI,N.46 MERADONG,NYELONG,208/46/12,SEKOLAH JENIS KEBANGSAAN (CINA) HUA KEE,111.5871833,2.0140333
Sarawak,P.208 SARIKEI,N.46 MERADONG,NYELONG,208/46/12,SEKOLAH JENIS KEBANGSAAN (CINA) NAM KIEW,111.6052833,2.03515
Sarawak,P.208 SARIKEI,N.46 MERADONG,NYELONG,208/46/12,SEKOLAH KEBANGSAAN BUKIT NIBONG,111.6917725,2.0747723
Sarawak,P.209 JULAU,N.47 PAKAN,BAYONG,209/47/01,SEKOLAH KEBANGSAAN BALONG,111.5097,1.96475
Sarawak,P.209 JULAU,N.47 PAKAN,BAYONG,209/47/01,SEKOLAH KEBANGSAAN UDIN,111.5064333,1.99495
Sarawak,P.209 JULAU,N.47 PAKAN,BAYONG,209/47/01,RH. ANDREW MANGKA SG. RIBONG,,
Sarawak,P.209 JULAU,N.47 PAKAN,BAYONG,209/47/01,RH. TIRAI SEBANGKOI,,
Sarawak,P.209 JULAU,N.47 PAKAN,SUNGAI RUSA,209/47/02,SEKOLAH KEBANGSAAN PENGHULU ANDIN,111.5648,2.010516667
Sarawak,P.209 JULAU,N.47 PAKAN,SUNGAI RUSA,209/47/02,SEKOLAH JENIS KEBANGSAAN (CINA) SU DOK,111.5751167,2.034016667
Sarawak,P.209 JULAU,N.47 PAKAN,BABAI,209/47/03,RH. BUDUM NG. TUBAI BUAH,,
Sarawak,P.209 JULAU,N.47 PAKAN,BABAI,209/47/03,SEKOLAH KEBANGSAAN ULU PEDANUM,111.68,1.97
Sarawak,P.209 JULAU,N.47 PAKAN,BABAI,209/47/03,SEKOLAH KEBANGSAAN NANGA BUKU,111.59,1.92
Sarawak,P.209 JULAU,N.47 PAKAN,BABAI,209/47/03,SEKOLAH KEBANGSAAN NANGA BABAI,111.64825,1.952516667
Sarawak,P.209 JULAU,N.47 PAKAN,LAMUJAN,209/47/04,SEKOLAH KEBANGSAAN NANGA PAKAN,111.6773333,1.88965
Sarawak,P.209 JULAU,N.47 PAKAN,LAMUJAN,209/47/04,SEKOLAH KEBANGSAAN ULU MANDING,111.58,1.88
Sarawak,P.209 JULAU,N.47 PAKAN,LAMUJAN,209/47/04,SEKOLAH KEBANGSAAN SUNGAI SUGAI,111.7053333,1.853466667
Sarawak,P.209 JULAU,N.47 PAKAN,WUAK,209/47/05,RH. JULIUS DUAT MAUR @ JULIUS EDWARD,,
Sarawak,P.209 JULAU,N.47 PAKAN,WUAK,209/47/05,SEKOLAH KEBANGSAAN NANGA KEDUP,111.560366,1.820283
Sarawak,P.209 JULAU,N.47 PAKAN,WUAK,209/47/05,RH. MANDAU SG. MARAM PAKAN,,
Sarawak,P.209 JULAU,N.47 PAKAN,WUAK,209/47/05,SEKOLAH KEBANGSAAN NANGA WAK,111.6202778,1.8338889
Sarawak,P.209 JULAU,N.47 PAKAN,DAYU,209/47/06,SEKOLAH KEBANGSAAN NANGA KOTA,111.92,2
Sarawak,P.209 JULAU,N.47 PAKAN,DAYU,209/47/06,SEKOLAH KEBANGSAAN NANGA DAYU,111.65,1.74
Sarawak,P.209 JULAU,N.47 PAKAN,DAYU,209/47/06,SEKOLAH KEBANGSAAN NANGA KARA,112.082949,1.709579
Sarawak,P.209 JULAU,N.47 PAKAN,DAYU,209/47/06,SEKOLAH KEBANGSAAN NANGA SEMAWANG,111.646687,1.785433
Sarawak,P.209 JULAU,N.47 PAKAN,DAYU,209/47/06,RH. KO ANAK CHANGGAN SG. BALONG,,
Sarawak,P.209 JULAU,N.48 MELUAN,BALUT,209/48/01,SEKOLAH KEBANGSAAN NANGA LASI,111.7949833,1.715466667
Sarawak,P.209 JULAU,N.48 MELUAN,BALUT,209/48/01,SEKOLAH KEBANGSAAN NG. SERAU,,
Sarawak,P.209 JULAU,N.48 MELUAN,JULAU,209/48/02,RH. LIBA NG. BUA,,
Sarawak,P.209 JULAU,N.48 MELUAN,JULAU,209/48/02,SEKOLAH JENIS KEBANGSAAN (CINA) YUK KUNG,111.9145,2.022083333
Sarawak,P.209 JULAU,N.48 MELUAN,RAYAH,209/48/03,BALAI RAYA RH. LIDOH,,
Sarawak,P.209 JULAU,N.48 MELUAN,RAYAH,209/48/03,SEKOLAH KEBANGSAAN ST. ALPHONSUS,,
Sarawak,P.209 JULAU,N.48 MELUAN,MELUAN,209/48/04,SEKOLAH KEBANGSAAN NANGA KELANGAS,111.83,1.89
Sarawak,P.209 JULAU,N.48 MELUAN,MELUAN,209/48/04,SEKOLAH KEBANGSAAN NANGA MERURUN,111.85,1.89
Sarawak,P.209 JULAU,N.48 MELUAN,MELUAN,209/48/04,RH. GENTA NG. BILAT/LIJAN,,
Sarawak,P.209 JULAU,N.48 MELUAN,MELUAN,209/48/04,SEKOLAH KEBANGSAAN NANGA MELUAN,111.932293,1.86962
Sarawak,P.209 JULAU,N.48 MELUAN,ENGKAMUP,209/48/05,SEKOLAH KEBANGSAAN NANGA SENGAIH,111.838331,1.786748
Sarawak,P.209 JULAU,N.48 MELUAN,ENGKAMUP,209/48/05,SEKOLAH KEBANGSAAN NANGA ENGKAMOP,111.8208333,1.759116667
Sarawak,P.209 JULAU,N.48 MELUAN,ENTABAI,209/48/06,SEKOLAH KEBANGSAAN NANGA ENTAIH,111.7943,1.717
Sarawak,P.209 JULAU,N.48 MELUAN,ENTABAI,209/48/06,SEKOLAH KEBANGSAAN ULU ENTABAI,111.821294,1.650081
Sarawak,P.209 JULAU,N.48 MELUAN,ENTABAI,209/48/06,SEKOLAH KEBANGSAAN ULU ENTAIH,111.7943,1.717
Sarawak,P.209 JULAU,N.48 MELUAN,BEKETAN,209/48/07,SEKOLAH KEBANGSAAN NANGA JAMBU,111.937037,1.670372
Sarawak,P.209 JULAU,N.48 MELUAN,BEKETAN,209/48/07,SEKOLAH KEBANGSAAN NG. ENSIRING,,
Sarawak,P.209 JULAU,N.48 MELUAN,BEKETAN,209/48/07,SEKOLAH KEBANGSAAN TAPANG PUNGGU,111.961721,1.744164
Sarawak,P.209 JULAU,N.48 MELUAN,BEKETAN,209/48/07,SEKOLAH KEBANGSAAN NANGA JU,112.08,1.71
Sarawak,P.209 JULAU,N.48 MELUAN,BEKETAN,209/48/07,SEKOLAH KEBANGSAAN NANGA MAONG,112.0257,1.738834
Sarawak,P.209 JULAU,N.48 MELUAN,BEKETAN,209/48/07,SEKOLAH KEBANGSAAN LUBOK ASSAM,111.954154,1.769281
Sarawak,P.209 JULAU,N.48 MELUAN,BEKETAN,209/48/07,SEKOLAH KEBANGSAAN NANGA ENTABAI,111.821294,1.650081
Sarawak,P.210 KANOWIT,N.49 NGEMAH,KAJAH,210/49/01,SEKOLAH KEBANGSAAN NG. JAGAU,,
Sarawak,P.210 KANOWIT,N.49 NGEMAH,BAT,210/49/02,SEKOLAH KEBANGSAAN NANGA NIROK NGEMAH,112.367907,1.963079
Sarawak,P.210 KANOWIT,N.49 NGEMAH,BAT,210/49/02,PEJABAT PERTANIAN NG. NGEMAH,,
Sarawak,P.210 KANOWIT,N.49 NGEMAH,BAT,210/49/02,SEKOLAH KEBANGSAAN NANGA NGUNGUN,112.402411,2.020465
Sarawak,P.210 KANOWIT,N.49 NGEMAH,SENGAYAN,210/49/03,SEKOLAH KEBANGSAAN NANGA NGEMAH,112.396317,2.029235
Sarawak,P.210 KANOWIT,N.49 NGEMAH,SENGAYAN,210/49/03,SEKOLAH KEBANGSAAN RANTAU DILANG,112.255898,2.066183
Sarawak,P.210 KANOWIT,N.49 NGEMAH,SENGAYAN,210/49/03,SEKOLAH KEBANGSAAN SENGAYAN,111.776966,2.082047
Sarawak,P.210 KANOWIT,N.49 NGEMAH,SENGAYAN,210/49/03,SEKOLAH KEBANGSAAN NANGA DAP,112.317438,2.051687
Sarawak,P.210 KANOWIT,N.49 NGEMAH,MAPAI,210/49/04,DEWAN DATUK AARON,,
Sarawak,P.210 KANOWIT,N.49 NGEMAH,MAPAI,210/49/04,SEKOLAH KEBANGSAAN NANGA TADA,112.362328,2.087798
Sarawak,P.210 KANOWIT,N.49 NGEMAH,BAWAN,210/49/05,SEKOLAH KEBANGSAAN ULU BAWAN,112.234526,2.151227
Sarawak,P.210 KANOWIT,N.49 NGEMAH,BAWAN,210/49/05,SEKOLAH KEBANGSAAN SUNGAI TUAH,112.1941333,2.1539
Sarawak,P.210 KANOWIT,N.49 NGEMAH,BAWAN,210/49/05,RH. MARY GURS @ MARY GRACE CHENDANG,,
Sarawak,P.210 KANOWIT,N.49 NGEMAH,PIDAI,210/49/06,SEKOLAH KEBANGSAAN NANGA PEDAI,112.15965,2.13935
Sarawak,P.210 KANOWIT,N.49 NGEMAH,PIDAI,210/49/06,SEKOLAH KEBANGSAAN NANGA JIH,112.1124667,2.143016667
Sarawak,P.210 KANOWIT,N.49 NGEMAH,PIDAI,210/49/06,SEKOLAH JENIS KEBANGSAAN (CINA) SING SHING,112.0777333,2.141766667
Sarawak,P.210 KANOWIT,N.50 MACHAN,LUKUT,210/50/01,SEKOLAH JENIS KEBANGSAAN (CINA) CHIH MONG,112.07935,2.134916667
Sarawak,P.210 KANOWIT,N.50 MACHAN,LUKUT,210/50/01,SEKOLAH JENIS KEBANGSAAN (CINA) SHING HUA,112.120317,2.120821
Sarawak,P.210 KANOWIT,N.50 MACHAN,KANOWIT,210/50/02,SEKOLAH JENIS KEBANGSAAN (CINA) YEE TING,112.16,2.1
Sarawak,P.210 KANOWIT,N.50 MACHAN,KANOWIT,210/50/02,TADIKA TAMAN MUHIBBAH,,
Sarawak,P.210 KANOWIT,N.50 MACHAN,MAJAU,210/50/03,SEKOLAH MENENGAH KEBANGSAAN KANOWIT,112.145053,2.098244
Sarawak,P.210 KANOWIT,N.50 MACHAN,MAJAU,210/50/03,SEKOLAH KEBANGSAAN ULU RANAN,112.110887,2.067427
Sarawak,P.210 KANOWIT,N.50 MACHAN,MAJAU,210/50/03,SEKOLAH KEBANGSAAN ULU MAJAU,112.167706,2.062281
Sarawak,P.210 KANOWIT,N.50 MACHAN,MAJAU,210/50/03,SEKOLAH KEBANGSAAN BATU LUKING,112.07,2.14
Sarawak,P.210 KANOWIT,N.50 MACHAN,PERANAN,210/50/04,RH. ROBERT ANAK BUGAP RANTAU ENSURAI POI,,
Sarawak,P.210 KANOWIT,N.50 MACHAN,PERANAN,210/50/04,SEKOLAH KEBANGSAAN NANGA POI,112.261047,2.033117
Sarawak,P.210 KANOWIT,N.50 MACHAN,POI,210/50/05,RH. BALAI ULU SG. POI,,
Sarawak,P.210 KANOWIT,N.50 MACHAN,POI,210/50/05,SEKOLAH KEBANGSAAN NANGA MENALUN,112.396317,2.029235
Sarawak,P.210 KANOWIT,N.50 MACHAN,POI,210/50/05,RH. GAMANG ULU MENUAN POI,,
Sarawak,P.210 KANOWIT,N.50 MACHAN,POI,210/50/05,SEKOLAH KEBANGSAAN ULU POI,112.020207,2.020122
Sarawak,P.210 KANOWIT,N.50 MACHAN,BUKONG,210/50/06,SEKOLAH KEBANGSAAN NG. JAGOI,,
Sarawak,P.210 KANOWIT,N.50 MACHAN,BUKONG,210/50/06,RH. STEPHEN JOK; NG. GEREMAI,,
Sarawak,P.210 KANOWIT,N.50 MACHAN,BUKONG,210/50/06,SEKOLAH KEBANGSAAN NANGA LIPUS,112.1307667,2.040833333
Sarawak,P.210 KANOWIT,N.50 MACHAN,BUKONG,210/50/06,SEKOLAH KEBANGSAAN RANTAU KEMIDING,112.1487167,2.0674
Sarawak,P.210 KANOWIT,N.50 MACHAN,LATONG,210/50/07,RH. LAJANG ULU MACHAN KANOWIT,,
Sarawak,P.210 KANOWIT,N.50 MACHAN,LATONG,210/50/07,SEKOLAH KEBANGSAAN ULU MACHAN,112.02,2.03
Sarawak,P.210 KANOWIT,N.50 MACHAN,LATONG,210/50/07,SEKOLAH KEBANGSAAN NANGA MACHAN,112.019434,2.019778
Sarawak,P.210 KANOWIT,N.50 MACHAN,LATONG,210/50/07,RH. MULING ANAK NYAPANG; MAONG KANOWIT,,
Sarawak,P.210 KANOWIT,N.50 MACHAN,LATONG,210/50/07,RH. JELANI NANGA LESIH,,
Sarawak,P.210 KANOWIT,N.50 MACHAN,LATONG,210/50/07,RH. SAWANG SIMPANG MACHAN,,
